,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99,classe
20,0.6971204,0.04249383,-0.12077795,0.8781219,2.727356,0.8775451,1.6166224,2.9016016,-0.848656,-0.51114196,0.8395528,-3.5981145,-1.2985854,1.9122646,-3.5136924,-3.3182952,-2.2688484,0.69979364,-0.7686338,0.6221869,1.7425035,-2.2095737,-1.168428,0.16761099,-2.4627507,-1.741616,1.3011272,-0.54357105,-0.14780232,3.134432,-0.086753644,-0.30486396,-1.8218355,0.9660644,-1.3838001,-0.27523872,1.1670206,-1.5198678,-0.87198937,-1.2397897,-2.2855158,-3.2913783,-2.8978865,-1.8893663,-0.44561523,-1.562152,-1.5852823,0.17188859,-2.2594144,-2.796812,-1.7089621,-0.78081286,-2.2486472,1.3309889,-1.459835,2.5880728,1.8022035,-1.6049399,-2.0144136,-1.238767,-0.4315978,1.5083396,0.19727796,-0.39231881,-2.777225,1.4115912,1.6406581,-0.3492409,-0.15926915,0.48491204,1.5612539,1.6371068,1.2772899,-0.11676561,-0.6071929,1.2416224,0.11784813,-1.535574,-1.1006145,1.4820161,0.3941521,-1.0189608,-0.21429844,-0.06146052,0.32550249,2.8650286,1.4905102,0.17993963,1.408382,-1.6100483,0.2179446,0.0955121,0.8342662,-0.38908267,-1.1865819,1.234844,-0.039660748,0.5185839,0.29748333,-3.3803282,0
21,0.054185987,-0.380575,1.4434906,-0.5962639,-0.43342754,1.1362514,-2.1798544,1.7655872,1.134272,0.22112209,-1.4331847,-1.4103831,-1.4817348,1.1031756,0.94076777,0.82006073,-0.80204767,0.5049276,0.68130964,-1.6706933,-0.85901415,0.7464069,-1.2072282,1.1384572,1.3593735,0.9676656,0.50851756,-0.8701624,-2.031046,-1.1070492,1.7995126,0.68371105,-1.2319658,1.3723512,-0.28521517,-0.23875645,-1.7848239,-0.10019795,-2.392144,-0.67286605,-3.5585928,-0.2414988,0.17887972,-0.97503257,-0.2591094,-1.5528646,0.11772991,0.11341042,0.75859576,-0.38839388,1.2564365,-0.7653841,-0.17001979,-1.4483033,2.1067362,-2.134942,-0.13868622,-0.9097185,-0.11938155,0.72202325,-0.6769702,1.4047455,0.3004239,0.03953477,0.37895134,0.07370332,1.1968645,-0.3941388,1.1851314,0.52887934,-0.7597589,-2.2588677,-0.23550443,1.1257918,2.363911,-0.6462328,1.1290082,1.2235365,0.8565818,0.665154,-0.16999531,1.4597411,-0.90184,0.22038457,-1.2203888,0.14629415,-0.1671394,-0.7141635,-0.8351521,-2.131019,1.6965734,-1.3958855,-1.6199625,0.42988896,1.1411664,1.9632589,-0.33203763,-0.025064886,0.49542776,0.65777767,0
22,0.11679742,1.6325487,0.58092755,-0.014463642,0.5384836,-2.1614738,-1.8582418,0.9588898,-1.4888321,0.25188258,-0.9419029,0.5910686,-1.0644894,-0.46992764,-0.79951227,-0.20540097,0.9101818,-1.6191324,-0.4402912,-0.29212427,0.31581587,1.9716305,0.43524843,-0.17502743,-0.6623786,-1.8818413,-0.3536146,1.7499135,-0.07483402,-0.26119444,0.1861468,-0.33922872,0.030952483,-1.4564507,-2.4284258,1.2004973,1.3071579,2.524273,1.316743,0.90732056,-1.6649511,-1.7362934,0.70998293,-1.1119179,0.872618,-0.89259124,-0.20701614,-1.6847966,-1.9571184,-0.42567927,-0.17975175,-0.45663205,-0.9590222,-2.0048492,-1.4345094,0.22133699,-1.0041876,-0.20760797,-2.606125,0.12175595,-0.2401734,-0.119880326,-0.22829059,-1.1965574,0.21933946,-0.7216855,0.9627399,1.2706412,-1.7258105,1.9061056,-1.9975628,0.23520453,-0.23195066,1.590839,-0.1458464,0.38341284,-1.6368879,1.1903715,-0.5615252,0.97131854,1.3551962,1.7049068,-0.37363252,-2.2578764,-1.5115994,0.11567954,0.01879593,-1.3479099,-1.9977804,-1.7112418,-0.8204811,-0.5350184,0.08092347,-0.5323174,-0.21901317,0.685895,-0.29259315,-0.46802032,1.8772489,-0.7799205,0
23,0.8242864,0.24079376,-2.2875102,-0.029697547,1.7472376,-0.24505539,-0.97034097,1.4960357,1.3237613,-0.093689546,1.1624281,-1.9627761,0.6421793,0.40011045,-0.7116451,-1.1334499,0.90505534,-0.61894053,-1.4762515,1.2198005,-1.2438816,-0.36664662,1.270833,0.67152303,1.874576,-0.21370485,1.4144224,-0.53162587,2.432786,-0.573712,-0.2112061,0.17080767,-1.9264559,0.9604702,-1.6675025,0.119282484,-2.367874,-2.1076763,-0.6385181,0.9818381,2.091987,1.300193,-1.72295,-0.23550616,3.089754,0.9211285,-0.6771386,-2.2068431,0.7164379,-2.340997,-2.8015924,-1.5655257,-0.5111267,-1.9244138,0.64924616,2.2703762,-1.095205,0.7050018,-1.4779708,-1.2168953,0.6733669,-0.60765827,-0.87110144,0.28258017,0.6226454,0.305958,0.72759736,0.29187053,0.19557215,3.4803398,-2.3917313,-0.91963804,-0.9324003,-0.32876423,-0.679397,0.91529334,2.4574838,-1.3451177,-2.3847492,-0.5391704,-1.3953216,1.7886119,-0.98696095,-0.21498594,-1.5670339,0.6560166,-0.34364703,-0.12458557,-2.987332,-1.9720448,-0.4668153,4.199591,-0.096265614,-0.48101124,0.24119182,0.5318223,1.392347,-0.50120664,0.9066984,-1.7751195,0
24,0.63200444,-1.1406214,1.5570985,3.7782884,-2.6318684,1.9488729,-2.0021005,0.6376213,-2.260719,0.9615202,-1.8766438,-3.239023,-1.7410979,-0.9884222,0.46980307,1.4826319,-1.9289554,-3.368231,1.8492858,0.9246722,-2.049476,0.11150901,-0.84056985,0.5397056,2.5798092,-0.9117547,-0.74770564,-0.61402535,-3.2001836,-0.69858646,1.7376008,0.74844635,-3.1407335,-1.453558,3.7028427,-1.7074212,-1.3471646,-1.0981894,0.33150694,0.65026087,-0.25628775,-0.21180145,1.8702267,-0.24009451,-1.2013892,-0.8071601,-0.98280334,-1.4441746,0.73956263,-0.3674904,0.4550554,-1.2134243,0.9446171,-0.8319858,-0.23968662,0.85517484,1.4508991,1.0602754,-0.69921017,-0.23956984,1.4158801,-0.333209,-0.9895873,1.0872422,-0.8197531,0.48125425,0.2374907,1.5538056,-1.3059201,1.0232043,-1.7730845,-0.6979106,0.1495121,0.43388817,4.8604836,0.030896476,0.1678985,0.20296459,-1.8739722,0.47442675,-0.13639756,3.625254,-1.1346607,0.92679554,0.060278993,0.71736246,0.10534103,-0.33331636,0.61364985,0.38475674,1.0584942,2.810575,-1.5384601,-0.8246103,0.11242906,-0.2767351,0.9511964,-0.2443788,-0.29768366,4.2975507,0
25,0.3268264,0.6771704,0.81998223,1.45094,-0.7020277,-0.8435396,-1.6913584,-0.04445923,-0.07879264,-1.0262928,1.0545391,-1.9988375,-0.6214445,-0.3507218,-0.99165523,-1.7392721,-2.0524948,0.65578985,-0.79684365,1.6716866,2.2523472,-1.8304659,1.8176227,0.018200714,1.1468627,0.9169837,1.2915912,-0.49245793,-4.085188,0.74678177,0.10518522,2.3658807,-2.9567323,0.18871269,1.520185,0.08353338,1.7055256,0.9580505,-0.70953697,-1.2727181,2.6942828,-1.4710718,-0.1532474,0.024658084,3.137026,-3.8022244,0.90970683,-1.2303009,-0.75570637,-0.57412344,2.639443,-3.3816373,-2.553551,0.7275818,-1.7417475,2.1567,-0.5796697,1.4301184,-2.6652143,-0.10308238,-1.6027466,-0.30696258,3.2757611,3.0145555,-1.7276915,1.8043871,2.6670637,1.3056127,0.76987386,1.2652352,-3.3713958,0.849417,2.7318394,0.8399323,-0.5055749,1.3794045,-0.4141264,0.43216628,-1.2817985,1.6372762,-0.27602065,2.8018963,0.48123363,0.201619,-1.499801,-0.694964,-1.483267,1.6259227,-0.6321045,-0.31059366,2.176857,1.9719942,-0.9170764,0.13491414,2.2171662,1.2288443,4.7601566,0.19744913,3.3188074,-0.27574933,0
26,-0.86624134,-0.0019013195,-0.005342139,0.2199803,-0.84074736,-0.9749383,-2.1826103,-0.9193742,1.3009032,-1.7944856,-1.9117807,1.0952667,2.1930246,-1.4289155,0.13088144,0.19421273,2.5572429,-0.1883968,-2.7168467,-0.8090676,-2.517554,-2.3249922,1.0166241,0.72084343,1.855492,-1.0861045,1.5366671,0.9006512,-2.0847101,0.94963217,0.0530535,0.83112377,-0.27415228,-1.6301891,-0.32179943,-0.57651436,0.2907415,-0.019567376,0.5054546,0.08054861,2.3250532,-0.6337447,0.15486416,-0.23507492,1.5595046,2.1371078,1.9658324,-1.3797319,-0.14388813,0.3085728,-0.32723585,-2.4288902,-1.8850753,-1.3843982,-1.6249886,0.07166111,-0.75101554,-0.748468,-1.9908808,0.44318718,-0.4380157,1.3026186,-2.5511363,0.5412294,0.66901565,1.78398,2.1332388,1.2091851,-1.1768787,0.63338643,0.0735122,-0.67893904,1.1102301,-1.101892,-0.102347784,-0.9437091,-0.5099508,-1.4499335,0.033879023,-0.54371744,0.28970602,0.5851784,-1.1123652,-0.5746841,-1.5879911,1.8445021,-0.46687523,2.0807643,-1.1105349,1.1909764,0.42250523,-0.49433023,-1.7838413,-2.485956,1.6604395,2.3473213,1.2898234,-1.0612749,1.6329478,-0.731806,0
27,-1.1611953,-1.0564152,0.42347655,1.7553672,0.14314783,0.4743859,0.053448636,-0.0791346,-1.2431753,0.24570231,-2.2983396,-0.35447806,0.38631484,-2.1470323,-2.722431,-1.9056821,0.22497143,0.2406737,-0.22305356,-0.72154194,2.556254,0.28934556,1.9823798,0.09039597,-2.1754513,-2.036374,-1.4593623,-0.27672896,0.52696276,-1.8974917,2.6744099,-0.8011221,-2.7035556,-0.28578132,-1.3461968,1.0269961,1.5568898,-0.9676529,-3.1132553,-0.7169077,-0.34990454,0.2836129,-0.50573033,1.3976783,1.2609887,-1.6467426,0.7241975,-0.45441982,-1.4658425,1.3336575,-0.7844205,0.7212153,-1.2256242,-0.37938797,-0.83276623,-2.3729393,0.1003579,-1.0975597,-3.2919073,0.08346775,-0.22907028,0.49336356,-0.53114253,-1.2237493,-1.1296405,0.8339395,-0.5113003,1.4317358,-0.8981411,2.6649435,-1.926271,-0.8157099,-1.2124624,0.8123235,-0.16364107,-0.17241319,-0.31811154,1.3300618,-0.28780147,0.8478783,-0.4093407,0.2550379,-1.0421501,1.5221759,-0.29807892,0.24895358,-0.73550403,0.1607417,-0.5241436,-1.6134303,1.7728455,0.32211462,-1.8829275,0.34775457,-0.7190225,2.0021098,-0.38700593,1.1949317,0.59126043,1.1173949,0
28,-1.5540197,-0.5144925,-0.83880687,-1.1626444,0.19133452,0.06674019,-1.7957879,2.3431413,-3.5736723,0.8203984,-3.0444696,-1.4465281,-0.6991724,-2.7854593,-1.6504993,0.30129173,0.8069776,0.45330033,-0.27371398,1.3712245,1.034043,1.503148,0.68502855,0.16414364,0.9116926,-1.9056016,0.6189784,-1.4728353,-0.45831564,-1.3522532,0.46720722,-0.55140084,1.307407,-0.77721274,-0.47670466,0.13835618,0.21292846,2.405402,-2.2391465,-0.45791915,-1.7384197,0.9964422,-2.5813863,0.51081765,1.4727172,0.293623,-2.17569,-1.6444244,-0.29178613,-1.814162,1.2092018,-0.062547885,-0.56961226,-1.8816715,1.3942379,0.20981084,-0.37067196,-2.8055444,0.23315457,-0.3996251,1.9609559,2.0469213,-1.0227816,-0.04227093,-0.62737554,1.4256151,-0.3890445,-1.0726978,-0.78442526,2.7512739,-0.43235728,0.41197744,-2.536024,0.13993397,0.6698429,-3.2016976,1.0716245,-1.8835577,-3.703482,0.8189259,0.69148886,-1.5917013,-3.3798187,0.25794926,0.678688,0.22793123,-1.2733519,0.6957525,-0.21650653,1.1243308,-0.55615216,2.299068,-1.660824,-2.0162237,0.6195146,1.611167,1.2526046,-0.25037187,-0.7197888,-0.1632807,0
29,0.4839395,2.5876727,-0.12557736,-1.5995446,0.72371376,-0.26069567,-3.1328309,1.4916209,1.010815,-0.7745353,0.41222295,-1.9037915,1.2576807,-0.6848836,0.9226466,-1.9170226,-0.04638876,-0.0118774315,-1.1859071,0.9350681,1.2196287,-0.4201497,0.62513477,0.9139138,1.7506636,-2.3112998,-1.7660681,-0.32102537,2.21211,-1.8333303,3.6871629,0.8847846,0.16456719,0.8741231,0.8611503,0.72296,-2.1446445,0.6282992,-0.7523988,1.0993861,-0.2908385,-0.46547046,0.66024345,-1.6402469,-1.0900887,-0.44748485,-0.11653217,0.3108487,0.30109924,-0.52712303,0.822444,0.43645453,-2.8996713,-3.5346925,-0.7816596,0.087982476,0.7258879,-1.3809502,-1.757017,-1.0947192,0.5303758,0.075247504,-2.5428197,0.33003584,0.4007237,0.29770055,3.1890795,-1.1026484,-1.3563818,2.215349,-0.59334546,0.38839877,0.6654037,1.6136909,0.39086434,-1.1957688,0.8035923,1.7010154,-1.0454574,-0.4824252,3.0692801,3.0865626,-0.5599496,0.6851602,-0.8836465,-1.3230847,0.32230332,-0.5708945,0.6199737,-0.90488994,0.9233789,0.45202565,-2.5433996,-0.6611281,0.75842464,-0.12545422,-0.7293712,-0.21673656,0.6106702,-0.60818756,0
30,-0.7840062,0.6807473,1.132729,-0.3951953,-0.4762471,0.11156324,1.2443056,1.2206347,-0.6047731,-0.53151476,-1.2277788,-0.54396206,0.838923,-1.7462564,1.2951432,-0.568034,-1.2195332,1.4151851,-0.57602674,0.29129875,0.49102718,-0.4759324,-1.0517782,0.15928744,0.7948655,-0.24508774,-0.3685318,0.2750146,-1.2701936,-0.5626343,-0.14650035,1.5704324,-0.23064758,0.14119324,-0.34074017,0.92037165,-0.5101635,1.4294713,-0.083348684,-0.3841737,0.35379043,-1.4925809,-1.508134,0.29807398,-0.61830014,-0.13960002,-0.4272376,-0.17610416,-0.8312267,-0.118559346,-0.7523961,1.0728296,-2.130151,0.70057666,0.009221182,0.49912608,1.954321,0.68336236,1.0409237,1.2558962,-0.033117514,-0.42627165,-0.5775581,0.7877271,-0.81985533,0.8714576,0.8520725,1.439962,-1.0463771,-0.074896075,-1.4310066,-1.1284382,0.82706904,-1.2242008,0.48644114,-0.5441602,0.39054948,-0.37485585,-0.4882247,1.3069657,1.0175062,0.07133258,-1.9081753,-0.035868116,-1.701935,1.061299,-1.2768859,1.2885044,-1.6451927,-1.1851712,-0.8403455,0.64627355,0.38514096,0.7557261,0.3814492,1.6330047,-0.08178976,-0.031274915,0.024643775,2.021471,0
31,1.283328,0.3243922,-0.33614305,-0.7178924,-0.7353924,-0.9327663,-0.49522924,2.1252458,0.8301462,0.21598457,-0.7680325,-0.36318892,-0.13141431,-1.6875744,-1.0908884,-1.2459631,0.32982534,-0.76958567,-0.28087837,-2.468633,0.36634803,-1.1123053,0.24388668,-0.6903675,-0.07455143,-0.37828204,0.5905633,-0.6826762,-0.40457383,-0.7563788,1.7241182,-0.40392756,-1.5736368,0.06564653,-0.7474431,-0.31211528,-1.1845124,-0.59416384,-0.83820224,-1.0812747,-1.0813062,-1.1202531,0.2339226,0.4382011,1.0502807,1.3293917,-0.8928717,-0.4265529,-0.26578328,1.0569178,-0.8801717,-0.580536,-0.039043263,0.17744559,0.4838051,0.09027184,-0.580252,0.6718711,-1.4954923,-0.27507952,0.67941856,0.13397925,-1.6711916,-0.3153609,-0.25395852,0.5269131,0.427278,-0.18382676,0.20003772,-0.0754996,-0.30535674,-0.93831366,-0.89475834,-0.19791915,1.4307644,1.4051101,0.5645459,0.4771941,-1.0765752,-1.0995399,-0.4911146,0.6849629,-0.0032952002,0.02233053,-0.04095968,-0.8583867,-0.5956275,-1.1698753,-0.6725913,-2.1270127,0.63621175,1.1188096,0.20989057,-0.040879287,-1.3934653,1.4148027,-1.9371067,-0.12315708,-0.32478857,-0.56693983,0
32,0.42526847,-1.8414773,-0.23377644,-0.5309919,0.1007345,0.6928188,0.015812706,-1.1016467,-1.2314903,-0.007812605,-2.7587776,-0.81655514,0.8113211,0.4798461,-2.279141,0.40568927,-0.041215986,-0.5451288,-1.5908512,-1.5150855,-0.7509665,0.6220489,0.93728864,0.817768,0.6867149,1.1274654,1.2548636,-0.2532465,-0.33504006,-0.4948417,1.8626869,1.6197586,0.2870745,1.1272938,-1.577851,-1.3837689,-0.85045123,0.13070948,0.37483525,-0.2494988,-0.64130795,-0.90404177,-1.1401933,0.43211436,1.9167873,1.5180577,-0.68873304,-1.1990628,-0.46612415,-0.7103713,-0.14030978,-1.1209015,-1.0112028,-1.1335791,0.24174768,1.6861601,-0.6306539,1.1050918,-1.3012145,-0.46884125,0.23628506,-0.43917114,-0.95004624,-0.63568205,0.31240132,0.4410842,1.1450851,-1.8139696,-0.90685564,1.115047,0.91379625,0.85396665,0.49603036,-0.06252888,0.8664093,-1.0022676,-0.27146798,1.4094737,0.26234445,1.2519612,-1.1256083,0.4453175,-1.3636982,1.8261132,-0.41687775,-0.1334704,-0.06667117,1.5366049,0.7627465,-0.49087113,-0.013826334,0.99752593,-0.3739662,1.8220155,0.077647574,0.7160714,-1.1307507,0.055809874,-0.41992193,-0.42708376,0
33,-0.5551386,-0.4301581,-1.4769671,-2.027077,-1.9919242,-0.4485718,1.3686858,1.4356261,-2.2176664,-1.6888362,3.3863242,-1.0222605,2.2550092,-0.94933444,-0.55313516,-0.42833334,0.025705311,0.92724854,-1.0644717,-0.065338805,-2.1346965,-0.10367096,2.1929731,-0.32696956,0.012737246,0.9618292,-1.2579503,-0.54356253,-1.1095256,-1.4273849,3.091984,0.82192725,-0.38764986,-0.910875,1.5671026,1.8848307,-1.967576,0.9705512,-0.16375534,0.5231147,-0.5706285,1.1218189,-0.48338303,2.5913491,1.0511168,-0.16950293,0.60615635,-1.7785493,2.2816958,1.4251611,-0.006313388,1.4482744,-1.4875093,0.32288092,0.18493827,-0.01323967,-0.30985847,0.7647538,-2.3708067,-0.17066005,-1.2232672,1.1847657,-2.7119837,-0.12729783,-1.6699295,0.21831204,-0.21842447,2.661851,0.09054285,-0.6878878,-0.22800243,0.87330246,0.5202011,0.2903106,0.564554,-0.2379354,2.1442456,0.91968924,0.69879866,0.5554893,-0.87714165,0.8411281,-1.0071427,-0.0076272273,-1.3438338,-0.7204998,0.4181893,-1.4421569,-1.8199649,-0.55020046,-1.036782,0.7706992,-1.6509387,0.45484638,1.4954004,0.86402225,2.0026925,-0.40837446,1.2107564,-0.4017513,1
34,-2.1283662,-0.93475807,-1.2120582,3.3553357,-0.029986659,-0.7517973,0.8864091,0.6409851,2.4782755,0.5421634,1.2610474,-0.6610088,0.40375474,0.5658541,-1.0445311,0.29364645,1.832418,-2.3679376,-1.7977251,-0.37082607,-1.67256,0.8783874,0.64212334,2.4563189,1.5931923,-1.6633583,0.7085892,-1.2459356,-1.6803235,0.89237535,2.4793458,-1.2011242,-0.0040170215,-1.3595666,-1.3946912,-0.8640962,0.6504342,-0.47573668,-1.5275756,-1.8789608,1.6494788,1.0047597,-0.06443909,-2.4616685,2.3483279,1.9891872,2.8985622,-0.88117385,-5.9051437,0.69551146,1.2790245,-1.0627187,0.10449826,-0.92856425,2.522736,-1.1220382,-2.2950258,1.9136734,-3.0420396,-0.24569836,0.7889253,-2.449673,-5.744899,2.5895972,-2.659105,4.856263,2.3196847,-0.6715743,-0.9270087,0.45970374,2.3054817,-1.0028032,-0.9377094,1.0445672,-0.6389528,0.6706653,2.7895393,-0.35868213,-1.4924809,3.5518668,-3.294782,2.59572,-0.32432303,1.7549745,0.3780053,4.0017056,-0.9536307,1.2707165,-1.2820188,1.4674033,-0.13009053,3.2162511,-0.87093455,0.5674805,-1.7515079,2.1708193,-2.5061617,-0.029054653,0.70984215,-1.7631118,0
35,0.61282027,1.3226515,-0.03870516,0.84227705,0.32520774,0.53488994,0.92439115,-0.08641254,-0.06284312,-0.09502493,-1.4557505,-0.4607627,-0.740508,-0.43449712,-0.42889503,-2.6641557,1.7782733,-1.0197428,0.9108986,-2.1721632,-1.2250673,-1.158482,0.47637954,1.9604597,1.5895276,2.149129,-1.9358733,0.12438552,-0.70047295,-1.8367451,0.84932595,-2.3828464,-0.5408637,-0.76698995,0.51119304,-0.40395707,-0.54421574,0.48700985,0.0988856,1.1806381,1.6311781,-1.5286795,-1.6284617,1.292388,1.3674766,0.09446785,0.8169173,-1.039328,-0.51938224,-0.87455463,-0.37205404,-1.9029212,-1.3317155,0.38723844,-0.0007044017,0.7658367,-0.5023818,-0.696297,-0.57710993,-0.92744195,-1.3291204,-0.015747758,1.5519437,0.043790158,-0.9854259,2.4002748,-0.30653527,0.2190226,0.1047669,-1.6243883,-0.20334207,0.58814347,0.74558216,-0.056505453,0.8748686,0.9651951,-0.28829646,-1.432056,-1.0476204,-0.71411955,1.0930843,0.6266343,-1.2112565,0.66169614,-1.4881017,0.32848522,-0.04937953,0.33316973,-0.45402429,-1.1521987,-0.30221596,-1.3675112,-0.018592048,-0.24757175,2.4357977,0.35693443,-0.49564967,1.3041782,1.0715939,-0.67219037,0
36,-1.0441346,2.224897,-0.38184783,0.5070061,-1.0033212,-1.4212531,0.9436655,0.8568662,-0.6404649,-3.2269385,-0.922572,-0.6316075,-0.8498154,-0.95349157,1.0755988,1.3407314,-0.60542244,-2.3460076,1.5974755,1.1047943,3.2893932,1.7893729,1.2268775,0.5917042,1.3989185,1.5873177,2.7284703,-0.81607664,-0.53295445,-0.2047387,1.67904,-0.5296189,-1.9216458,0.36256513,0.11531845,-0.96722656,-1.6995283,1.5355424,-0.59687203,-0.5569625,0.9902101,0.31856745,-1.7891827,0.4800349,0.4627541,0.9066858,-1.8179631,-0.059087902,-2.6009483,-1.0024096,-2.7602208,0.66865075,-1.4433266,1.0282911,0.9229141,0.2187673,-0.6759214,-1.0292304,0.62320083,-1.876664,2.0414944,0.7544619,1.0197442,-0.6967924,-0.53030163,2.0851996,-0.6284693,0.36301798,-0.71155614,-1.3430071,1.2525523,-2.0159578,0.088360034,-0.14640625,2.4539313,2.398538,-0.93994355,0.86881965,-0.6760883,1.2554207,-2.6457422,2.261533,-2.433574,1.0755327,-0.6315439,-1.0459197,-0.058279753,0.4332103,0.5206026,0.19992691,1.0990046,1.8812236,-3.1842277,-0.25325862,1.0377519,-0.56580365,0.54447246,-0.37911898,1.2519187,-1.2238488,0
37,-1.1435106,0.25635356,-1.9010714,-0.93413,0.58565,0.52456594,-0.8338372,1.4080017,-0.3358104,0.45072156,-2.345366,0.60099375,-1.1671364,3.099433,-0.021043794,-0.5586169,-0.5275389,-1.0339177,-0.95149124,-0.55729085,-2.3011618,0.12336996,0.7722673,0.77966636,0.59651715,0.3878346,-0.3858869,0.83371747,-2.4427063,-1.5388435,-0.35983086,0.34445602,0.61096334,-1.6656796,0.55643725,-0.49469241,-0.087945566,-0.30443838,-0.10033363,-1.0055224,-0.6643056,-0.5371317,0.30879703,-0.3166911,0.66919154,0.47297195,0.2581523,-0.577148,-0.8496161,-0.77789295,0.86509776,-0.13183363,-0.91057354,-1.7614444,0.96887714,0.9727459,0.23768991,-0.8478321,-1.4795657,-1.7601551,1.5139607,0.8920212,0.05870961,-2.498473,1.0089895,0.5480817,1.1106936,-0.6056722,0.057392888,0.81494266,-0.8746646,-0.52189046,-1.0649666,-0.076204166,2.3070688,1.574469,-0.032820936,0.28204986,-0.68549323,0.78987193,0.6932423,-1.2970378,-1.2653933,0.38312262,-0.57122976,1.7004586,-0.059695117,0.7436201,-0.12532178,-1.4901295,0.385822,0.5464388,-1.7425758,-0.2594035,1.5469135,0.5984795,0.7457293,-0.07424663,-0.9739958,-0.10978914,0
38,1.2013371,1.8534629,0.5775209,-1.5380596,0.31295055,0.08283388,-3.369824,0.63178784,-0.10613202,-0.49001485,-1.4333287,-0.7054872,-0.0051931124,-1.718656,-0.26647282,-1.0113324,-1.5736923,0.009041357,-1.3211417,1.5728335,-0.49802148,-1.8394921,-0.65627015,0.868543,1.7689135,-2.214483,0.46569732,0.60164475,0.10499055,0.31038487,1.5091444,0.6091303,-2.2369692,0.15975378,-0.4387012,-0.1768298,-0.12777644,1.3688091,-2.3490427,2.0795946,-1.5148284,-1.2580988,-1.9518772,0.4596194,-1.8341128,-1.0082648,0.26872075,-3.6209111,1.3596462,-1.89985,1.8139621,-0.5441896,-0.16469862,0.097912356,0.700011,-1.1137722,-0.23876663,-0.03919785,-1.1136389,-1.4742142,-1.3308095,1.502982,-0.94864887,0.79013145,0.62888265,3.63396,0.9308944,3.4840894,0.9639582,0.9599209,-0.7354027,0.15845527,0.48232064,-1.0663471,1.2410054,0.29495224,-1.4667398,-0.48868537,-2.2080762,1.9360737,-0.46167257,-1.0809937,2.2260683,2.745806,0.33391872,1.4407165,0.76167464,0.19005777,-0.08734645,0.07878543,-1.4752897,0.06182359,-0.12739614,-0.1938592,0.3943576,1.4203738,-0.39049134,0.23165429,0.14158417,-1.1575291,0
39,0.19301213,1.7727901,-0.19262871,3.5928853,-0.92844427,0.53575534,-1.6758715,0.9652175,-0.75085723,-1.2646275,-1.0401292,-0.43293902,-0.40094057,-0.3610103,-1.9298742,0.58109593,-0.5902051,-1.1895493,-1.9306916,-2.5809097,1.333104,2.3090134,-0.5506609,0.34530059,1.2348967,-0.064541325,-0.5255678,1.6421951,0.12920994,-0.1320178,0.47087485,-0.599119,-0.8862815,-0.36047748,-0.02617073,0.6002041,0.058293145,-0.46599883,1.882209,1.278053,-1.1141186,-0.53428966,-0.40441185,-0.48880076,1.6429896,1.3941491,-1.626221,-0.7917247,-1.9986067,-0.6377248,0.94947165,-0.12278293,0.6481889,-0.47292352,0.68540084,0.04255326,-0.1568918,0.38288778,-3.1877651,-0.5406577,-0.6816363,-1.4928572,-0.009683098,0.13954304,-0.32373494,2.5628293,0.5847446,0.0053415596,-0.9157878,-1.4048853,-1.1730994,0.5623817,0.26926437,0.7038263,0.86870575,0.15700515,1.7615746,0.33174562,-0.8490184,2.0627265,-0.9912796,2.9604335,-1.0104934,0.24383843,-0.010140083,-0.88659084,0.56757545,0.16332068,2.2514405,0.44450048,-0.5907959,1.362614,-0.07417488,-0.36296794,0.32233173,0.59782094,1.5887119,-0.9087336,-0.39686102,-1.2121739,0
